Id,Short Description,Product_link,Description,Product Name,Product Brand,Outfit Name,Outfit Description,Outfit Image,Movie/Show,Series name,Series No,Episode,Celebrity Name,Character Name,Celebrity Image,Celebrity Type,Image1,Image2,Media,Buy,Extra_description,Source,Key works,In House,In House Price,Why we Like it,Who will this suit,Region,Year ,Video,Exact Image,Exact Store,Exact Price,Exact BuyLink,Similar Image,Similar Store,Similar Price,Similar BuyLink
56175,,https://wornontv.net/55490/,Caroline Channing (played by Beth Behrs) on 2 Broke Girls on CBS was spotted wearing this white beaded collar top and leather jacket on 2 Broke Girls on episode &amp;#039;&amp;#039; (5x07) in Jan 2016. Caroline's Top is the Hellia Embellished Collar Top by Ted Baker . Caroline's Jacket is the Vegan Leather Hooded Motorcycle Jacket in Light Grey by Free People . ,Caroline’s white beaded collar top and leather jacket on 2 Broke Girls,,Top,Hellia Embellished Collar Top by Ted Baker,https://wornontv.net/dottv/cdn2/tiles/ted-baker-hellia-top-cream-caroline-2-broke-girls.jpg,2-broke-girls,And The Coming Out Party,5,07,Beth Behrs,Caroline Channing,https://uploads.wornontv.net/2016/01/carolines-white-beaded-collar-top.jpg,Mainstream,,,,,,WornOnTv,"2 Broke Girls, Caroline Channing, Beth Behrs, 2 Broke Girls: Season 5 Episode 7, Free People, Ted Baker, ",,,,,,,,https://wornontv.net/dottv/assets/products/Vegan-Leather-Hooded-Motorcycle-Jacket-41023-23173.jpg,Free People,$168,http://www.freepeople.com/Vegan-Leather-Hooded-Motorcycle-Jacket?productOptionIDs=3EAEB383-8755-414F-9834-D356F32B8065,,,,
56175,,https://wornontv.net/55490/,Caroline Channing (played by Beth Behrs) on 2 Broke Girls on CBS was spotted wearing this white beaded collar top and leather jacket on 2 Broke Girls on episode &amp;#039;&amp;#039; (5x07) in Jan 2016. Caroline's Top is the Hellia Embellished Collar Top by Ted Baker . Caroline's Jacket is the Vegan Leather Hooded Motorcycle Jacket in Light Grey by Free People . ,Caroline’s white beaded collar top and leather jacket on 2 Broke Girls,,Jacket,Vegan Leather Hooded Motorcycle Jacket in Light Grey by Free People,https://wornontv.net/dottv/cdn2/tiles/ted-baker-hellia-top-cream-caroline-2-broke-girls.jpg,2-broke-girls,And The Coming Out Party,5,07,Beth Behrs,Caroline Channing,https://uploads.wornontv.net/2016/01/carolines-white-beaded-collar-top.jpg,Mainstream,,,,,,WornOnTv,"2 Broke Girls, Caroline Channing, Beth Behrs, 2 Broke Girls: Season 5 Episode 7, Free People, Ted Baker, ",,,,,,,,https://wornontv.net/dottv/assets/products/Vegan-Leather-Hooded-Motorcycle-Jacket-41023-23173.jpg,Free People,$168,http://www.freepeople.com/Vegan-Leather-Hooded-Motorcycle-Jacket?productOptionIDs=3EAEB383-8755-414F-9834-D356F32B8065,,,,
35806,,https://wornontv.net/60517/,Caroline Channing (played by Beth Behrs) on 2 Broke Girls on CBS was spotted wearing this high neck blouse and yellow pleated skirt on 2 Broke Girls on episode &amp;#039;&amp;#039; (6x01) in Oct 2016. Caroline's Top is the Satin-trimmed Silk Crepe de Chine Blouse by See by Chloe . Caroline's Skirt is the Lee Pleated Skirt in Tan by Alice + Olivia . ,Caroline’s high neck blouse and yellow pleated skirt on 2 Broke Girls,,Top,Satin-trimmed Silk Crepe de Chine Blouse by See by Chloe,https://uploads.wornontv.net/2016/10/alice-olivia-lee-pleated-skirt-tan-caroline-2-broke-girls.jpg,2-broke-girls,And The Two Openings,6,01,Beth Behrs,Caroline Channing,https://uploads.wornontv.net/2016/10/carolines-yellow-pleated-skirt.jpg,Mainstream,,,,,,WornOnTv,"2 Broke Girls, Caroline Channing, Beth Behrs, 2 Broke Girls: Season 6 Episode 1, Alice + Olivia, See by Chloe, ",,,,,,,,https://wornontv.net/dottv/assets/products/Alice---Olivia--Lee--Pleat-Suede-Skirt-60517-38573.jpg,Nordstrom,$898,http://shop.nordstrom.com/s/alice-olivia-lee-pleat-suede-skirt/4372915?fashionColor=TAN,,,,
35806,,https://wornontv.net/60517/,Caroline Channing (played by Beth Behrs) on 2 Broke Girls on CBS was spotted wearing this high neck blouse and yellow pleated skirt on 2 Broke Girls on episode &amp;#039;&amp;#039; (6x01) in Oct 2016. Caroline's Top is the Satin-trimmed Silk Crepe de Chine Blouse by See by Chloe . Caroline's Skirt is the Lee Pleated Skirt in Tan by Alice + Olivia . ,Caroline’s high neck blouse and yellow pleated skirt on 2 Broke Girls,,Skirt,Lee Pleated Skirt in Tan by Alice + Olivia,https://uploads.wornontv.net/2016/10/alice-olivia-lee-pleated-skirt-tan-caroline-2-broke-girls.jpg,2-broke-girls,And The Two Openings,6,01,Beth Behrs,Caroline Channing,https://uploads.wornontv.net/2016/10/carolines-yellow-pleated-skirt.jpg,Mainstream,,,,,,WornOnTv,"2 Broke Girls, Caroline Channing, Beth Behrs, 2 Broke Girls: Season 6 Episode 1, Alice + Olivia, See by Chloe, ",,,,,,,,https://wornontv.net/dottv/assets/products/Alice---Olivia--Lee--Pleat-Suede-Skirt-60517-38573.jpg,Nordstrom,$898,http://shop.nordstrom.com/s/alice-olivia-lee-pleat-suede-skirt/4372915?fashionColor=TAN,,,,
31134,,https://wornontv.net/47171/,Caroline Channing (played by Beth Behrs) on 2 Broke Girls on CBS was spotted wearing this pink textured sweater and cream leather jacket on 2 Broke Girls on episode &amp;#039;&amp;#039; (4x15) in Mar 2015. Caroline's Sweater is the Salhie Sweater by Ted Baker . Caroline's Jacket is the Vegan Leather Hooded Motorcycle Jacket in Light Grey by Free People . ,Caroline’s pink textured sweater and cream leather jacket on 2 Broke Girls,,Sweater,Salhie Sweater by Ted Baker,https://wornontv.net/dottv/cdn2/tiles/ted-baker-salhie-bobble-stitch-sweater-caroline-2-broke-girls.jpg,2-broke-girls,And the Fat Cat ,4,15,Beth Behrs,Caroline Channing,https://uploads.wornontv.net/2015/03/carolines-pink-textured-sweater-cream-leathe-rjacket.jpg,Mainstream,,,,,,WornOnTv,"2 Broke Girls, Caroline Channing, Beth Behrs, 2 Broke Girls: Season 4 Episode 15, 2 Broke Girls: Season 5 Episode 9, Free People, Ted Baker, ",,,,,,,,https://wornontv.net/dottv/assets/products/Vegan-Leather-Hooded-Motorcycle-Jacket-41023-23173.jpg,Free People,$168,http://www.freepeople.com/Vegan-Leather-Hooded-Motorcycle-Jacket?productOptionIDs=3EAEB383-8755-414F-9834-D356F32B8065,,,,
31134,,https://wornontv.net/47171/,Caroline Channing (played by Beth Behrs) on 2 Broke Girls on CBS was spotted wearing this pink textured sweater and cream leather jacket on 2 Broke Girls on episode &amp;#039;&amp;#039; (4x15) in Mar 2015. Caroline's Sweater is the Salhie Sweater by Ted Baker . Caroline's Jacket is the Vegan Leather Hooded Motorcycle Jacket in Light Grey by Free People . ,Caroline’s pink textured sweater and cream leather jacket on 2 Broke Girls,,Jacket,Vegan Leather Hooded Motorcycle Jacket in Light Grey by Free People,https://wornontv.net/dottv/cdn2/tiles/ted-baker-salhie-bobble-stitch-sweater-caroline-2-broke-girls.jpg,2-broke-girls,And the Fat Cat ,4,15,Beth Behrs,Caroline Channing,https://uploads.wornontv.net/2015/03/carolines-pink-textured-sweater-cream-leathe-rjacket.jpg,Mainstream,,,,,,WornOnTv,"2 Broke Girls, Caroline Channing, Beth Behrs, 2 Broke Girls: Season 4 Episode 15, 2 Broke Girls: Season 5 Episode 9, Free People, Ted Baker, ",,,,,,,,https://wornontv.net/dottv/assets/products/Vegan-Leather-Hooded-Motorcycle-Jacket-41023-23173.jpg,Free People,$168,http://www.freepeople.com/Vegan-Leather-Hooded-Motorcycle-Jacket?productOptionIDs=3EAEB383-8755-414F-9834-D356F32B8065,,,,
95789,,https://wornontv.net/45048/,Caroline Channing (played by Beth Behrs) on 2 Broke Girls on CBS was spotted wearing this silver jacket on 2 Broke Girls on episode &amp;#039;&amp;#039; (4x10) in Feb 2015. Caroline's Jacket is the DP Down Jacket by Bogner Fire &amp; Ice . ,Caroline’s silver jacket on 2 Broke Girls,,Jacket,DP Down Jacket by Bogner Fire & Ice,https://wornontv.net/dottv/cdn2/tiles/fire-ice-bogner-dp-down-jacket-silver-caroline-channing-2-broke-girls.jpg,2-broke-girls,And the Move-In Meltdown,4,10,Beth Behrs,Caroline Channing,https://uploads.wornontv.net/2015/02/carolines-silver-jacket.jpg,Mainstream,,,,,,WornOnTv,"2 Broke Girls, Caroline Channing, Beth Behrs, 2 Broke Girls: Season 4 Episode 10, Bogner Fire and Ice, ",,,,,,,,,,,,,,,
85029,,https://wornontv.net/41023/,Caroline Channing (played by Beth Behrs) on 2 Broke Girls on CBS was spotted wearing this off-white leather moto jacket on 2 Broke Girls on episode &amp;#039;&amp;#039; (4x05) in Nov 2014. Caroline's Jacket is the Vegan Leather Hooded Motorcycle Jacket in Light Grey by Free People . Caroline's Bag is the Paddington Bag by Chloe. ,Caroline’s off-white leather moto jacket on 2 Broke Girls,,Jacket,Vegan Leather Hooded Motorcycle Jacket in Light Grey by Free People,https://wornontv.net/dottv/cdn2/tiles/free-people-vegan-moto-jacket-beth-behrs-2-broke-girls.jpg,2-broke-girls,And the Brand Job,4,05,Beth Behrs,Caroline Channing,https://uploads.wornontv.net/2014/11/carolines-off-white-leather-jacket.jpg,Mainstream,,,,,,WornOnTv,"2 Broke Girls, Caroline Channing, Beth Behrs, 2 Broke Girls: Season 4 Episode 11, 2 Broke Girls: Season 4 Episode 12, 2 Broke Girls: Season 4 Episode 13, 2 Broke Girls: Season 4 Episode 17, 2 Broke Girls: Season 4 Episode 18, 2 Broke Girls: Season 4 Episode 19, 2 Broke Girls: Season 4 Episode 20, 2 Broke Girls: Season 4 Episode 22, 2 Broke Girls: Season 4 Episode 5, 2 Broke Girls: Season 4 Episode 6, 2 Broke Girls: Season 4 Episode 8, 2 Broke Girls: Season 5 Episode 1, 2 Broke Girls: Season 5 Episode 2, 2 Broke Girls: Season 5 Episode 4, 2 Broke Girls: Season 5 Episode 5, 2 Broke Girls: Season 5 Episode 6, Chloe, Free People, ",,,,,,,,https://wornontv.net/dottv/assets/products/Chloand233-and39Paddingtonand39-Leather-Padlock-Satchel-in-cream-39741-22563.jpg,Nordstrom,no longer available,http://shop.nordstrom.com/s/chloe-paddington-leather-padlock-satchel/3021375,,,,
85029,,https://wornontv.net/41023/,Caroline Channing (played by Beth Behrs) on 2 Broke Girls on CBS was spotted wearing this off-white leather moto jacket on 2 Broke Girls on episode &amp;#039;&amp;#039; (4x05) in Nov 2014. Caroline's Jacket is the Vegan Leather Hooded Motorcycle Jacket in Light Grey by Free People . Caroline's Bag is the Paddington Bag by Chloe. ,Caroline’s off-white leather moto jacket on 2 Broke Girls,,Bag,Paddington Bag by Chloe,https://wornontv.net/dottv/cdn2/tiles/free-people-vegan-moto-jacket-beth-behrs-2-broke-girls.jpg,2-broke-girls,And the Brand Job,4,05,Beth Behrs,Caroline Channing,https://uploads.wornontv.net/2014/11/carolines-off-white-leather-jacket.jpg,Mainstream,,,,,,WornOnTv,"2 Broke Girls, Caroline Channing, Beth Behrs, 2 Broke Girls: Season 4 Episode 11, 2 Broke Girls: Season 4 Episode 12, 2 Broke Girls: Season 4 Episode 13, 2 Broke Girls: Season 4 Episode 17, 2 Broke Girls: Season 4 Episode 18, 2 Broke Girls: Season 4 Episode 19, 2 Broke Girls: Season 4 Episode 20, 2 Broke Girls: Season 4 Episode 22, 2 Broke Girls: Season 4 Episode 5, 2 Broke Girls: Season 4 Episode 6, 2 Broke Girls: Season 4 Episode 8, 2 Broke Girls: Season 5 Episode 1, 2 Broke Girls: Season 5 Episode 2, 2 Broke Girls: Season 5 Episode 4, 2 Broke Girls: Season 5 Episode 5, 2 Broke Girls: Season 5 Episode 6, Chloe, Free People, ",,,,,,,,https://wornontv.net/dottv/assets/products/Chloand233-and39Paddingtonand39-Leather-Padlock-Satchel-in-cream-39741-22563.jpg,Nordstrom,no longer available,http://shop.nordstrom.com/s/chloe-paddington-leather-padlock-satchel/3021375,,,,
12765,,https://wornontv.net/39205/,Max Black (played by Kat Dennings) on 2 Broke Girls on CBS was spotted wearing this cat with bow tie sweater on 2 Broke Girls on episode &amp;#039;&amp;#039; (4x01) in Nov 2016. Max's Sweater is the Clive the Cat Sweater by ASOS . Max's Necklace is the Vintage Heart Necklace by Luxe de Ville on Etsy . Max's Earrings is the Vintage Sacred Heart Earrings. ,Max’s cat with bow tie sweater on 2 Broke Girls,,Sweater,Clive the Cat Sweater by ASOS,https://wornontv.net/dottv/cdn2/tiles/Luxe-De-Ville-Vintage-Heart-Necklace-kat-dennings-2-broke-girls.jpg,2-broke-girls,And the Reality Problem,4,01,Kat Dennings,Max Black,https://uploads.wornontv.net/2014/10/max-bowtie-cat-sweater.jpg,Mainstream,,,,,,WornOnTv,"2 Broke Girls, Max Black, Kat Dennings, 2 Broke Girls: Season 4 Episode 1, 2 Broke Girls: Season 6 Episode 6, ASOS, Vintage, ",,,,,,,,https://wornontv.net/dottv/assets/products/Vintage-Heart-Necklace-39205-22308.jpg,Etsy,no longer available,3;url=https://www.awin1.com/cread.php?awinmid=6220,,,,
12765,,https://wornontv.net/39205/,Max Black (played by Kat Dennings) on 2 Broke Girls on CBS was spotted wearing this cat with bow tie sweater on 2 Broke Girls on episode &amp;#039;&amp;#039; (4x01) in Nov 2016. Max's Sweater is the Clive the Cat Sweater by ASOS . Max's Necklace is the Vintage Heart Necklace by Luxe de Ville on Etsy . Max's Earrings is the Vintage Sacred Heart Earrings. ,Max’s cat with bow tie sweater on 2 Broke Girls,,Necklace,Vintage Heart Necklace by Luxe de Ville on Etsy,https://wornontv.net/dottv/cdn2/tiles/Luxe-De-Ville-Vintage-Heart-Necklace-kat-dennings-2-broke-girls.jpg,2-broke-girls,And the Reality Problem,4,01,Kat Dennings,Max Black,https://uploads.wornontv.net/2014/10/max-bowtie-cat-sweater.jpg,Mainstream,,,,,,WornOnTv,"2 Broke Girls, Max Black, Kat Dennings, 2 Broke Girls: Season 4 Episode 1, 2 Broke Girls: Season 6 Episode 6, ASOS, Vintage, ",,,,,,,,https://wornontv.net/dottv/assets/products/Vintage-Heart-Necklace-39205-22308.jpg,Etsy,no longer available,3;url=https://www.awin1.com/cread.php?awinmid=6220,,,,
12765,,https://wornontv.net/39205/,Max Black (played by Kat Dennings) on 2 Broke Girls on CBS was spotted wearing this cat with bow tie sweater on 2 Broke Girls on episode &amp;#039;&amp;#039; (4x01) in Nov 2016. Max's Sweater is the Clive the Cat Sweater by ASOS . Max's Necklace is the Vintage Heart Necklace by Luxe de Ville on Etsy . Max's Earrings is the Vintage Sacred Heart Earrings. ,Max’s cat with bow tie sweater on 2 Broke Girls,,Earrings,Vintage Sacred Heart Earrings,https://wornontv.net/dottv/cdn2/tiles/Luxe-De-Ville-Vintage-Heart-Necklace-kat-dennings-2-broke-girls.jpg,2-broke-girls,And the Reality Problem,4,01,Kat Dennings,Max Black,https://uploads.wornontv.net/2014/10/max-bowtie-cat-sweater.jpg,Mainstream,,,,,,WornOnTv,"2 Broke Girls, Max Black, Kat Dennings, 2 Broke Girls: Season 4 Episode 1, 2 Broke Girls: Season 6 Episode 6, ASOS, Vintage, ",,,,,,,,https://wornontv.net/dottv/assets/products/Vintage-Heart-Necklace-39205-22308.jpg,Etsy,no longer available,3;url=https://www.awin1.com/cread.php?awinmid=6220,,,,
35107,,https://wornontv.net/42296/,Caroline Channing (played by Beth Behrs) on 2 Broke Girls on CBS was spotted wearing this silver puffer jacket and GG scarf on 2 Broke Girls on episode &amp;#039;&amp;#039; (4x07) in Dec 2014. Caroline's Jacket is the DP Down Jacket by Bogner Fire &amp; Ice . Caroline's Scarf is the GG Pattern Scarf by Gucci . Caroline's Shoes is the Step N Roll Boots by Christian Louboutin. ,Caroline’s silver puffer jacket and GG scarf on 2 Broke Girls,,Jacket,DP Down Jacket by Bogner Fire & Ice,https://wornontv.net/dottv/cdn2/tiles/bogner-fire-ice-dp-down-jacket-with-fur-beth-behr-2-broke-girls.jpg,2-broke-girls,And a Loan for Christmas,4,07,Beth Behrs,Caroline Channing,https://uploads.wornontv.net/2014/12/carolines-silver-puffer-jacket-gucci-scarf.jpg,Mainstream,,,,,,WornOnTv,"2 Broke Girls, Caroline Channing, Beth Behrs, 2 Broke Girls: Season 4 Episode 7, Bogner Fire and Ice, Christian Louboutin, Gucci, ",,,,,,,,https://wornontv.net/dottv/assets/products/Gucci-GG-Pattern-Scarf-Light-BrownDark-Brown-42296-23859.jpg,Neiman Marcus,$260,http://www.neimanmarcus.com/Gucci-GG-Pattern-Scarf-Light-Brown-Dark-Brown/prod149350233/p.prod,,,,
35107,,https://wornontv.net/42296/,Caroline Channing (played by Beth Behrs) on 2 Broke Girls on CBS was spotted wearing this silver puffer jacket and GG scarf on 2 Broke Girls on episode &amp;#039;&amp;#039; (4x07) in Dec 2014. Caroline's Jacket is the DP Down Jacket by Bogner Fire &amp; Ice . Caroline's Scarf is the GG Pattern Scarf by Gucci . Caroline's Shoes is the Step N Roll Boots by Christian Louboutin. ,Caroline’s silver puffer jacket and GG scarf on 2 Broke Girls,,Scarf,GG Pattern Scarf by Gucci,https://wornontv.net/dottv/cdn2/tiles/bogner-fire-ice-dp-down-jacket-with-fur-beth-behr-2-broke-girls.jpg,2-broke-girls,And a Loan for Christmas,4,07,Beth Behrs,Caroline Channing,https://uploads.wornontv.net/2014/12/carolines-silver-puffer-jacket-gucci-scarf.jpg,Mainstream,,,,,,WornOnTv,"2 Broke Girls, Caroline Channing, Beth Behrs, 2 Broke Girls: Season 4 Episode 7, Bogner Fire and Ice, Christian Louboutin, Gucci, ",,,,,,,,https://wornontv.net/dottv/assets/products/Gucci-GG-Pattern-Scarf-Light-BrownDark-Brown-42296-23859.jpg,Neiman Marcus,$260,http://www.neimanmarcus.com/Gucci-GG-Pattern-Scarf-Light-Brown-Dark-Brown/prod149350233/p.prod,,,,
35107,,https://wornontv.net/42296/,Caroline Channing (played by Beth Behrs) on 2 Broke Girls on CBS was spotted wearing this silver puffer jacket and GG scarf on 2 Broke Girls on episode &amp;#039;&amp;#039; (4x07) in Dec 2014. Caroline's Jacket is the DP Down Jacket by Bogner Fire &amp; Ice . Caroline's Scarf is the GG Pattern Scarf by Gucci . Caroline's Shoes is the Step N Roll Boots by Christian Louboutin. ,Caroline’s silver puffer jacket and GG scarf on 2 Broke Girls,,Shoes,Step N Roll Boots by Christian Louboutin,https://wornontv.net/dottv/cdn2/tiles/bogner-fire-ice-dp-down-jacket-with-fur-beth-behr-2-broke-girls.jpg,2-broke-girls,And a Loan for Christmas,4,07,Beth Behrs,Caroline Channing,https://uploads.wornontv.net/2014/12/carolines-silver-puffer-jacket-gucci-scarf.jpg,Mainstream,,,,,,WornOnTv,"2 Broke Girls, Caroline Channing, Beth Behrs, 2 Broke Girls: Season 4 Episode 7, Bogner Fire and Ice, Christian Louboutin, Gucci, ",,,,,,,,https://wornontv.net/dottv/assets/products/Gucci-GG-Pattern-Scarf-Light-BrownDark-Brown-42296-23859.jpg,Neiman Marcus,$260,http://www.neimanmarcus.com/Gucci-GG-Pattern-Scarf-Light-Brown-Dark-Brown/prod149350233/p.prod,,,,
13563,,https://wornontv.net/61498/,Caroline Channing (played by Beth Behrs) on 2 Broke Girls on CBS was spotted wearing this ruffled trim sweater on 2 Broke Girls on episode &amp;#039;&amp;#039; (6x05) in Oct 2016. Caroline's Sweater is the Flor Sweater by Joie. ,Caroline’s ruffled trim sweater on 2 Broke Girls,,Sweater,Flor Sweater by Joie,https://uploads.wornontv.net/2016/10/joie-flor-top-caroline-2-broke-girls.jpg,2-broke-girls,And The College Experience,6,05,Beth Behrs,Caroline Channing,https://uploads.wornontv.net/2016/10/carolines-ruffled-trim-sweater.jpg,Mainstream,,,,,,WornOnTv,"2 Broke Girls, Caroline Channing, Beth Behrs, 2 Broke Girls: Season 6 Episode 5, Joie, ",,,,,,,,https://wornontv.net/dottv/assets/products/Joie---Flor-Wool---Silk-Mini-Ruffle-Cable-Knit-Sweater-61498-39099.jpg,Saks Fifth Avenue,$288,https://www.saksfifthavenue.com/product/show?pid=845524446996946,,,,
14922,,https://wornontv.net/60920/,Caroline Channing (played by Beth Behrs) on 2 Broke Girls on CBS was spotted wearing this white tie neck top with pleated shoulders on 2 Broke Girls on episode &amp;#039;&amp;#039; (6x03) in Oct 2016. Caroline's Top is the Center Front Tie Top by Yigal Azrouel. ,Caroline’s white tie neck top with pleated shoulders on 2 Broke Girls,,Top,Center Front Tie Top by Yigal Azrouel,https://uploads.wornontv.net/2016/10/yigal-azrouel-Center-Front-Tie-Top-caroline-2-broke-girls.jpg,2-broke-girls,And the 80s Movie,6,03,Beth Behrs,Caroline Channing,https://uploads.wornontv.net/2016/10/carolines-white-tie-neck-pleated-shoulders-top.jpg,Mainstream,,,,,,WornOnTv,"2 Broke Girls, Caroline Channing, Beth Behrs, 2 Broke Girls: Season 6 Episode 2, 2 Broke Girls: Season 6 Episode 7, Yigal Azrouël, ",,,,,,,,https://wornontv.net/dottv/assets/products/Yigal-Azrouel-Center-Front-Tie-Top-60920-38792.jpg,Shopbop,$650,https://www.shopbop.com/centerfront-tie-georgette-top-yigal/vp/v=1/1506129799.htm,,,,
79845,,https://wornontv.net/48382/,Max Black (played by Kat Dennings) on 2 Broke Girls on CBS was spotted wearing this black denim jacket with grey sleeves on 2 Broke Girls on episode &amp;#039;&amp;#039; (4x19) in Apr 2015. Max's Jacket is the Denim &amp; Knit Jacket in Pumice Black by Free People . ,Max’s black denim jacket with grey sleeves on 2 Broke Girls,,Jacket,Denim & Knit Jacket in Pumice Black by Free People,https://wornontv.net/dottv/cdn2/tiles/free-people-denim-knit-jacket-pumice-black-kat-dennings-2-broke-girls.jpg,2-broke-girls,And the Look of the Irish,4,19,Kat Dennings,Max Black,https://uploads.wornontv.net/2015/04/max-black-denim-jacket-grey-sleeves.jpg,Mainstream,,,,,,WornOnTv,"2 Broke Girls, Max Black, Kat Dennings, 2 Broke Girls: Season 4 Episode 19, 2 Broke Girls: Season 4 Episode 20, 2 Broke Girls: Season 5 Episode 1, 2 Broke Girls: Season 5 Episode 4, 2 Broke Girls: Season 5 Episode 5, 2 Broke Girls: Season 5 Episode 7, 2 Broke Girls: Season 5 Episode 8, 2 Broke Girls: Season 5 Episode 9, 2 Broke Girls: Season 6 Episode 1, 2 Broke Girls: Season 6 Episode 11, 2 Broke Girls: Season 6 Episode 12, 2 Broke Girls: Season 6 Episode 13, 2 Broke Girls: Season 6 Episode 18, Free People, ",,,,,,,,https://wornontv.net/dottv/assets/products/Free-People-Denim-andamp-Knit-Jacket-in-Pumice-black-48382-28142.jpg,Nordstrom,$148,http://shop.nordstrom.com/s/free-people-denim-knit-jacket/3757863,,,,
